codeTs,snum,textName,requireCheck,decFacCode,decFacName,decFacType,decFacContent,ieFlag,gname,extendFiled
020712,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
020712,2,制作或保存方法(冻),1,null,null,null,null,null,null,null
020712,3,加工方法（整只、带骨或去骨等）,1,null,null,null,null,null,null,null
020712,4,"厂号(名称或号码,饲养场或加工厂)",1,null,null,null,null,null,null,null
020712,5,品牌,1,null,null,null,null,null,null,null
020712,6,GTIN,0,null,null,null,null,null,null,null
020712,7,CAS,0,null,null,null,null,null,null,null
020712,8,其他,0,,,,,,,
020713,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
020713,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
020713,2,制作或保存方法(鲜、冷),1,null,null,null,null,null,null,null
020713,3,加工方法（整只、带骨或去骨等）,1,null,null,null,null,null,null,null
020713,4,"厂号(名称或号码,饲养场或加工厂)",1,null,null,null,null,null,null,null
020713,5,品牌,1,null,null,null,null,null,null,null
020713,6,GTIN,0,null,null,null,null,null,null,null
020713,7,CAS,0,null,null,null,null,null,null,null
020713,8,其他,0,,,,,,,
020713,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
020713,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
020713,2,制作或保存方法(鲜、冷),1,null,null,null,null,null,null,null
020713,3,加工方法（整只、带骨或去骨等）,1,null,null,null,null,null,null,null
020713,4,"厂号(名称或号码,饲养场或加工厂)",1,null,null,null,null,null,null,null
020713,5,品牌,1,null,null,null,null,null,null,null
020713,6,GTIN,0,null,null,null,null,null,null,null
020713,7,CAS,0,null,null,null,null,null,null,null
020713,8,其他,0,,,,,,,
0207141,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
0207141,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
0207141,2,制作或保存方法(冻),1,null,null,null,null,null,null,null
0207141,3,加工方法（整只、带骨或去骨等）,1,null,null,null,null,null,null,null
0207141,4,"厂号(名称或号码,饲养场或加工厂)",1,null,null,null,null,null,null,null
0207141,5,品牌,1,null,null,null,null,null,null,null
0207141,6,GTIN,0,null,null,null,null,null,null,null
0207141,7,CAS,0,null,null,null,null,null,null,null
0207141,8,其他,0,,,,,,,
02071421,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
02071421,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
02071421,2,制作或保存方法(冻),1,null,null,null,null,null,null,null
02071421,3,加工方法（整只、带骨或去骨等）,1,null,null,null,null,null,null,null
02071421,4,"厂号(名称或号码,饲养场或加工厂)",1,null,null,null,null,null,null,null
02071421,5,品牌,1,null,null,null,null,null,null,null
02071421,6,GTIN,0,null,null,null,null,null,null,null
02071421,7,CAS,0,null,null,null,null,null,null,null
02071421,8,其他,0,,,,,,,
02071422,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
02071422,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
02071422,2,制作或保存方法(冻),1,null,null,null,null,null,null,null
02071422,3,加工方法（整只、带骨或去骨等）,1,null,null,null,null,null,null,null
02071422,4,"厂号(名称或号码,饲养场或加工厂)",1,null,null,null,null,null,null,null
02071422,5,品牌,1,null,null,null,null,null,null,null
02071422,6,规格（个体重量）,1,null,null,null,null,null,null,null
02071422,7,GTIN,0,null,null,null,null,null,null,null
02071422,8,CAS,0,null,null,null,null,null,null,null
02071422,9,其他,0,,,,,,,
02071429,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
02071429,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
02071429,2,制作或保存方法(冻),1,null,null,null,null,null,null,null
02071429,3,加工方法（整只、带骨或去骨等）,1,null,null,null,null,null,null,null
02071429,4,种类（心、肝等）,1,null,null,null,null,null,null,null
02071429,5,"厂号(名称或号码,饲养场或加工厂)",1,null,null,null,null,null,null,null
02071429,6,品牌,1,null,null,null,null,null,null,null
02071429,7,GTIN,0,null,null,null,null,null,null,null
02071429,8,CAS,0,null,null,null,null,null,null,null
02071429,9,其他,0,,,,,,,
020724,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
020724,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
020724,2,制作或保存方法(鲜、冷),1,null,null,null,null,null,null,null
020724,3,加工方法（整只、带骨或去骨等）,1,null,null,null,null,null,null,null
020724,4,GTIN,0,null,null,null,null,null,null,null
020724,5,CAS,0,null,null,null,null,null,null,null
020724,6,其他,0,,,,,,,
020725,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
020725,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
020725,2,制作或保存方法(冻),1,null,null,null,null,null,null,null
020725,3,加工方法（整只、带骨或去骨等）,1,null,null,null,null,null,null,null
020725,4,GTIN,0,null,null,null,null,null,null,null
020725,5,CAS,0,null,null,null,null,null,null,null
020725,6,其他,0,,,,,,,
020726,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
020726,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
020726,2,制作或保存方法(鲜、冷),1,null,null,null,null,null,null,null
020726,3,加工方法（整只、带骨或去骨等）,1,null,null,null,null,null,null,null
020726,4,杂碎请列明具体种类,1,null,null,null,null,null,null,null
020726,5,GTIN,0,null,null,null,null,null,null,null
020726,6,CAS,0,null,null,null,null,null,null,null
020726,7,其他,0,,,,,,,
020727,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
020727,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
020727,2,制作或保存方法(冻),1,null,null,null,null,null,null,null
020727,3,加工方法（整只、带骨或去骨等）,1,null,null,null,null,null,null,null
020727,4,杂碎请列明具体种类,1,null,null,null,null,null,null,null
020727,5,厂号,1,null,null,null,null,null,null,null
020727,6,品牌,1,null,null,null,null,null,null,null
020727,7,英文品名,1,null,null,null,null,null,null,null
020727,8,GTIN,0,null,null,null,null,null,null,null
020727,9,CAS,0,null,null,null,null,null,null,null
020727,10,其他,0,,,,,,,
020741,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
020741,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
020741,2,制作或保存方法(鲜、冷),1,null,null,null,null,null,null,null
020741,3,加工方法（整只）,1,null,null,null,null,null,null,null
020741,4,GTIN,0,null,null,null,null,null,null,null
020741,5,CAS,0,null,null,null,null,null,null,null
020741,6,其他,0,,,,,,,
020742,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
020742,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
020742,2,制作或保存方法(冻),1,null,null,null,null,null,null,null
020742,3,加工方法（整只）,1,null,null,null,null,null,null,null
020742,4,GTIN,0,null,null,null,null,null,null,null
020742,5,CAS,0,null,null,null,null,null,null,null
020742,6,其他,0,,,,,,,
020743,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
020743,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
020743,2,制作或保存方法(鲜、冷),1,null,null,null,null,null,null,null
020743,3,GTIN,0,null,null,null,null,null,null,null
020743,4,CAS,0,null,null,null,null,null,null,null
020743,5,其他,0,,,,,,,
020744,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
020744,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
020744,2,制作或保存方法(鲜、冷),1,null,null,null,null,null,null,null
020744,3,加工方法（带骨或去骨等）,1,null,null,null,null,null,null,null
020744,4,杂碎请列明具体种类,1,null,null,null,null,null,null,null
020744,5,GTIN,0,null,null,null,null,null,null,null
020744,6,CAS,0,null,null,null,null,null,null,null
020744,7,其他,0,,,,,,,
020745,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
020745,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
020745,2,制作或保存方法(冻),1,null,null,null,null,null,null,null
020745,3,加工方法（带骨或去骨等）,1,null,null,null,null,null,null,null
020745,4,杂碎请列明具体种类,1,null,null,null,null,null,null,null
020745,5,GTIN,0,null,null,null,null,null,null,null
020745,6,CAS,0,null,null,null,null,null,null,null
020745,7,其他,0,,,,,,,
020751,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
020751,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
020751,2,制作或保存方法(鲜、冷),1,null,null,null,null,null,null,null
020751,3,加工方法（整只）,1,null,null,null,null,null,null,null
020751,4,GTIN,0,null,null,null,null,null,null,null
020751,5,CAS,0,null,null,null,null,null,null,null
020751,6,其他,0,,,,,,,
020752,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
020752,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
020752,2,制作或保存方法(冻),1,null,null,null,null,null,null,null
020752,3,加工方法（整只）,1,null,null,null,null,null,null,null
020752,4,GTIN,0,null,null,null,null,null,null,null
020752,5,CAS,0,null,null,null,null,null,null,null
020752,6,其他,0,,,,,,,
020753,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
020753,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
020753,2,制作或保存方法(鲜、冷),1,null,null,null,null,null,null,null
020753,3,GTIN,0,null,null,null,null,null,null,null
020753,4,CAS,0,null,null,null,null,null,null,null
020753,5,其他,0,,,,,,,
020754,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
020754,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
