type,codeValue,codeName
CIQ_PORT_WORLD,643042,纳霍德卡（俄罗斯）
CIQ_PORT_WORLD,643045,纳里扬马尔（俄罗斯）
CIQ_PORT_WORLD,643048,涅韦尔斯克（俄罗斯）
CIQ_PORT_WORLD,643051,"尼古拉耶夫（俄罗斯） "
CIQ_PORT_WORLD,643054,新罗西斯克（俄罗斯）
CIQ_PORT_WORLD,643057,奥哈（俄罗斯）
CIQ_PORT_WORLD,643060,鄂霍次克（俄罗斯）
CIQ_PORT_WORLD,643063,十月市（俄罗斯）
CIQ_PORT_WORLD,643066,奥涅加（俄罗斯）
CIQ_PORT_WORLD,643069,彼得罗巴甫洛夫斯克（俄罗斯）
CIQ_PORT_WORLD,643072,波罗奈斯克（俄罗斯）
CIQ_PORT_WORLD,643075,普里莫尔斯克（俄罗斯）
CIQ_PORT_WORLD,643078,罗斯托夫（俄罗斯）
CIQ_PORT_WORLD,643081,沙赫乔特斯克（俄罗斯）
CIQ_PORT_WORLD,643084,索契（俄罗斯）
CIQ_PORT_WORLD,643087,苏维埃港（俄罗斯）
CIQ_PORT_WORLD,643090,圣彼得堡（俄罗斯）
CIQ_PORT_WORLD,643093,斯伟特拉亚河（俄罗斯）
CIQ_PORT_WORLD,643096,塔甘罗格（俄罗斯）
CIQ_PORT_WORLD,643099,图阿普谢（俄罗斯）
CIQ_PORT_WORLD,643102,乌格里哥斯克（俄罗斯）
CIQ_PORT_WORLD,643104,乌斯季堪察茨克（俄罗斯）
CIQ_PORT_WORLD,643105,翁巴（俄罗斯）
CIQ_PORT_WORLD,643108,瓦尼诺（俄罗斯）
CIQ_PORT_WORLD,643111,符拉迪沃斯托克/海参葳（俄罗斯）
CIQ_PORT_WORLD,643114,东方港（俄罗斯）
CIQ_PORT_WORLD,643117,维堡（俄罗斯）
CIQ_PORT_WORLD,643120,维索茨克（俄罗斯）
CIQ_PORT_WORLD,643123,扎鲁比诺（俄罗斯）
CIQ_PORT_WORLD,643126,日丹诺夫（俄罗斯）
CIQ_PORT_WORLD,643901,莫斯科（俄罗斯）
CIQ_PORT_WORLD,643902,波格拉尼奇内（俄罗斯）
CIQ_PORT_WORLD,643903,"别尔迪杨斯克（俄罗斯） "
CIQ_PORT_WORLD,643904,"波季（俄罗斯） "
CIQ_PORT_WORLD,643905,"都普西（俄罗斯） "
CIQ_PORT_WORLD,643906,"赫尔松（俄罗斯） "
CIQ_PORT_WORLD,643907,"基利亚（俄罗斯） "
CIQ_PORT_WORLD,643908,"克耒彼达（俄罗斯） "
CIQ_PORT_WORLD,643910,"温次匹尔斯（俄罗斯） "
CIQ_PORT_WORLD,643911,"伊加尔卡（俄罗斯） "
CIQ_PORT_WORLD,643912,"伊利切夫斯克（俄罗斯） "
CIQ_PORT_WORLD,643913,"伊兹马伊耳（俄罗斯） "
CIQ_PORT_WORLD,646000,卢旺达
CIQ_PORT_WORLD,652000,加勒比海圣巴特岛
CIQ_PORT_WORLD,654000,圣赫勒拿
CIQ_PORT_WORLD,654003,乔治敦（圣赫勒拿）
CIQ_PORT_WORLD,654006,詹姆斯敦（圣赫勒拿）
CIQ_PORT_WORLD,659000,圣基茨和尼维斯
CIQ_PORT_WORLD,659003,巴斯特尔（圣基茨和尼维斯）
CIQ_PORT_WORLD,659006,查尔斯敦（圣基茨和尼维斯）
CIQ_PORT_WORLD,660000,安圭拉
CIQ_PORT_WORLD,660003,路德湾（安圭拉）
CIQ_PORT_WORLD,662000,圣卢西亚
CIQ_PORT_WORLD,662003,卡斯特里（圣卢西亚）
CIQ_PORT_WORLD,662006,苏弗里耶尔（圣卢西亚）
CIQ_PORT_WORLD,662009,维约堡（圣卢西亚）
CIQ_PORT_WORLD,663000,圣马丁(法国)
CIQ_PORT_WORLD,663003,菲利普斯堡（圣马丁(法国)）
CIQ_PORT_WORLD,666000,圣皮埃尔和密克隆
CIQ_PORT_WORLD,666003,圣皮埃尔（圣皮埃尔和密克隆）
CIQ_PORT_WORLD,670000,圣文森特和格林纳丁斯
CIQ_PORT_WORLD,670003,乔治敦（圣文森特和格林纳丁斯）
CIQ_PORT_WORLD,670006,金斯敦（圣文森特和格林纳丁斯）
CIQ_PORT_WORLD,674000,"圣马力诺 "
CIQ_PORT_WORLD,674001,"圣马力诺（圣马力诺） "
CIQ_PORT_WORLD,678000,圣多美和普林西比
CIQ_PORT_WORLD,678003,普林西比岛（圣多美和普林西比）
CIQ_PORT_WORLD,678006,圣多美（圣多美和普林西比）
CIQ_PORT_WORLD,682000,沙特阿拉伯
CIQ_PORT_WORLD,682003,达曼（沙特阿拉伯）
CIQ_PORT_WORLD,682006,吉赞（沙特阿拉伯）
CIQ_PORT_WORLD,682009,吉达（沙特阿拉伯）
CIQ_PORT_WORLD,682012,朱阿马港（沙特阿拉伯）
CIQ_PORT_WORLD,682015,朱拜勒（沙特阿拉伯）
CIQ_PORT_WORLD,682018,拉斯海夫吉（沙特阿拉伯）
CIQ_PORT_WORLD,682021,米萨卜角（沙特阿拉伯）
CIQ_PORT_WORLD,682024,拉斯坦努拉（沙特阿拉伯）
CIQ_PORT_WORLD,682027,延布（沙特阿拉伯）
CIQ_PORT_WORLD,682030,"利雅得（沙特阿拉伯） "
CIQ_PORT_WORLD,682033,"布赖代（沙特阿拉伯） "
CIQ_PORT_WORLD,682039,"麦加（沙特阿拉伯） "
CIQ_PORT_WORLD,686000,塞内加尔
CIQ_PORT_WORLD,686003,达喀尔（塞内加尔）
CIQ_PORT_WORLD,686006,考拉克（塞内加尔）
CIQ_PORT_WORLD,686008,圣路易（塞内加尔）
CIQ_PORT_WORLD,686009,济金绍尔（塞内加尔）
CIQ_PORT_WORLD,686012,"丰迪乌涅（塞内加尔） "
CIQ_PORT_WORLD,688000,"塞尔维亚共和国 "
CIQ_PORT_WORLD,688003,"巴尔（塞尔维亚共和国） "
CIQ_PORT_WORLD,688006,"科托尔（塞尔维亚共和国） "
CIQ_PORT_WORLD,688009,"泽莱尼卡（塞尔维亚共和国） "
CIQ_PORT_WORLD,688012,"杰姆斯敦（塞尔维亚共和国） "
CIQ_PORT_WORLD,690000,塞舌尔
CIQ_PORT_WORLD,690003,维多利亚港（塞舌尔）
CIQ_PORT_WORLD,690901,维多利亚（塞舌尔）
CIQ_PORT_WORLD,694000,塞拉利昂
CIQ_PORT_WORLD,694002,邦特（塞拉利昂）
CIQ_PORT_WORLD,694003,弗里敦（塞拉利昂）
CIQ_PORT_WORLD,694006,佩佩尔（塞拉利昂）
CIQ_PORT_WORLD,694009,歇尔布罗岛（塞拉利昂）
CIQ_PORT_WORLD,702000,新加坡
CIQ_PORT_WORLD,702001,"普劳艾亚却文（新加坡） "
CIQ_PORT_WORLD,702003,裕廊（新加坡）
CIQ_PORT_WORLD,702004,"普劳萨巴洛克（新加坡） "
CIQ_PORT_WORLD,702005,"丹戎巴葛（新加坡） "
CIQ_PORT_WORLD,702006,普劳布科姆（新加坡）
CIQ_PORT_WORLD,702009,森巴旺（新加坡）
CIQ_PORT_WORLD,702012,新加坡（新加坡）
CIQ_PORT_WORLD,702015,丹章彭鲁（新加坡）
CIQ_PORT_WORLD,703000,"斯洛伐克 "
CIQ_PORT_WORLD,703001,"PRAHA（斯洛伐克） "
CIQ_PORT_WORLD,704000,越南
CIQ_PORT_WORLD,704001,金兰（越南）
CIQ_PORT_WORLD,704003,边水（越南）
CIQ_PORT_WORLD,704006,岘港（越南）
CIQ_PORT_WORLD,704009,海防（越南）
CIQ_PORT_WORLD,704012,胡志明市（越南）
CIQ_PORT_WORLD,704015,鸿基（越南）
CIQ_PORT_WORLD,704018,顺化（越南）
CIQ_PORT_WORLD,704021,广义（越南）
CIQ_PORT_WORLD,704024,美富（越南）
CIQ_PORT_WORLD,704027,芽庄（越南）
CIQ_PORT_WORLD,704030,锦普港（越南）
CIQ_PORT_WORLD,704033,雷东港（越南）
CIQ_PORT_WORLD,704036,归仁（越南）
CIQ_PORT_WORLD,704039,荣市（越南）
CIQ_PORT_WORLD,704042,头顿（越南）
CIQ_PORT_WORLD,704901,河内（越南）
CIQ_PORT_WORLD,704902,金兰湾（越南）
CIQ_PORT_WORLD,704903,友谊关（越南）
CIQ_PORT_WORLD,704904,同登（越南）
CIQ_PORT_WORLD,704905,新青（越南）
CIQ_PORT_WORLD,704906,寺马（越南）
CIQ_PORT_WORLD,704907,驮龙（越南）
CIQ_PORT_WORLD,704908,茶岭（越南）
CIQ_PORT_WORLD,704909,朔江（越南）
CIQ_PORT_WORLD,704910,"老街（越南） "
CIQ_PORT_WORLD,705000,斯洛文尼亚
CIQ_PORT_WORLD,705002,"卢布尔雅那（斯洛文尼亚） "
CIQ_PORT_WORLD,705003,伊佐拉（斯洛文尼亚）
CIQ_PORT_WORLD,705006,科佩尔（斯洛文尼亚）
CIQ_PORT_WORLD,705009,皮兰（斯洛文尼亚）
CIQ_PORT_WORLD,706000,索马里
CIQ_PORT_WORLD,706003,阿鲁拉（索马里）
CIQ_PORT_WORLD,706006,柏培拉（索马里）
CIQ_PORT_WORLD,706009,博萨索（索马里）
CIQ_PORT_WORLD,706012,布拉瓦（索马里）
CIQ_PORT_WORLD,706015,丹特（索马里）
CIQ_PORT_WORLD,706018,基斯马尤（索马里）
CIQ_PORT_WORLD,706021,马尔卡（索马里）
CIQ_PORT_WORLD,706024,摩加迪沙（索马里）
CIQ_PORT_WORLD,706027,奥比亚（索马里）
CIQ_PORT_WORLD,710000,南非
CIQ_PORT_WORLD,710003,开普敦（南非）
CIQ_PORT_WORLD,710006,德班（南非）
CIQ_PORT_WORLD,710009,东伦敦（南非）
CIQ_PORT_WORLD,710012,莫塞尔贝（南非）
CIQ_PORT_WORLD,710015,伊丽莎白港（南非）
CIQ_PORT_WORLD,710018,里查德湾（南非）
CIQ_PORT_WORLD,710021,萨尔达尼亚湾（南非）
CIQ_PORT_WORLD,710024,西蒙斯敦（南非）
CIQ_PORT_WORLD,710027,"诺洛斯港（南非） "
CIQ_PORT_WORLD,710901,约翰内斯堡（南非）
CIQ_PORT_WORLD,716000,津巴布韦
CIQ_PORT_WORLD,724000,西班牙
CIQ_PORT_WORLD,724003,阿德拉（西班牙）
CIQ_PORT_WORLD,724006,阿吉拉斯（西班牙）
CIQ_PORT_WORLD,724009,阿尔库迪亚（西班牙）
CIQ_PORT_WORLD,724012,阿尔赫西拉斯（西班牙）
CIQ_PORT_WORLD,724015,阿利坎特（西班牙）
CIQ_PORT_WORLD,724018,阿尔梅里亚（西班牙）
CIQ_PORT_WORLD,724020,阿雷西费（西班牙）
CIQ_PORT_WORLD,724021,阿维莱斯（西班牙）
CIQ_PORT_WORLD,724024,巴塞罗那（西班牙）
CIQ_PORT_WORLD,724027,毕尔巴鄂（西班牙）
CIQ_PORT_WORLD,724030,布拉内斯（西班牙）
CIQ_PORT_WORLD,724033,布雷拉（西班牙）
CIQ_PORT_WORLD,724036,布里亚纳（西班牙）
CIQ_PORT_WORLD,724039,加的斯（西班牙）
CIQ_PORT_WORLD,724042,菲力斯特里（西班牙）
CIQ_PORT_WORLD,724045,卡塔赫纳（西班牙）
CIQ_PORT_WORLD,724047,休达（西班牙）
CIQ_PORT_WORLD,724048,卡斯特利翁（西班牙）
CIQ_PORT_WORLD,724051,乌迪亚莱斯堡（西班牙）
CIQ_PORT_WORLD,724054,锡列罗（西班牙）
CIQ_PORT_WORLD,724057,科尔库维翁（西班牙）
CIQ_PORT_WORLD,724060,科伦纳（西班牙）
CIQ_PORT_WORLD,724063,德尼亚（西班牙）
CIQ_PORT_WORLD,724066,埃斯孔布雷阿斯（西班牙）
CIQ_PORT_WORLD,724069,费罗尔（西班牙）
CIQ_PORT_WORLD,724072,刚迪亚（西班牙）
CIQ_PORT_WORLD,724075,加鲁查（西班牙）
CIQ_PORT_WORLD,724078,希洪（西班牙）
CIQ_PORT_WORLD,724079,拉科鲁尼亚（西班牙）
CIQ_PORT_WORLD,724080,拉斯帕尔马斯（西班牙）
CIQ_PORT_WORLD,724081,韦尔瓦（西班牙）
CIQ_PORT_WORLD,724084,"伊维萨（西班牙） "
CIQ_PORT_WORLD,724087,哈韦阿（西班牙）
CIQ_PORT_WORLD,724090,拉卡莱拉（西班牙）
CIQ_PORT_WORLD,724093,卢阿尔卡（西班牙）
CIQ_PORT_WORLD,724096,马翁（西班牙）
CIQ_PORT_WORLD,724099,马拉加（西班牙）
CIQ_PORT_WORLD,724100,"梅利利亚（西班牙） "
CIQ_PORT_WORLD,724102,马林（西班牙）
CIQ_PORT_WORLD,724105,马萨龙（西班牙）
CIQ_PORT_WORLD,724108,莫特里尔（西班牙）
CIQ_PORT_WORLD,724111,穆罗斯（西班牙）
CIQ_PORT_WORLD,724114,帕拉莫斯（西班牙）
CIQ_PORT_WORLD,724117,帕尔马（西班牙）
CIQ_PORT_WORLD,724120,帕萨赫斯（西班牙）
CIQ_PORT_WORLD,724123,波图加莱特（西班牙）
CIQ_PORT_WORLD,724126,萨尔塔卡瓦略（西班牙）
CIQ_PORT_WORLD,724129,里瓦德奥（西班牙）
CIQ_PORT_WORLD,724132,"里瓦德塞利亚（西班牙） "
CIQ_PORT_WORLD,724135,罗萨斯（西班牙）
CIQ_PORT_WORLD,724137,罗萨里奥港（西班牙）
CIQ_PORT_WORLD,724138,罗塔（西班牙）
CIQ_PORT_WORLD,724141,萨贡托（西班牙）
CIQ_PORT_WORLD,724144,圣卡洛斯（西班牙）
CIQ_PORT_WORLD,724147,圣西普里安（西班牙）
CIQ_PORT_WORLD,724150,圣埃斯特班（西班牙）
CIQ_PORT_WORLD,724153,圣费里乌德古绍尔斯（西班牙）
CIQ_PORT_WORLD,724156,圣费尔南多（西班牙）
CIQ_PORT_WORLD,724159,圣塞瓦斯蒂安（西班牙）
CIQ_PORT_WORLD,724161,圣克鲁斯（西班牙）
CIQ_PORT_WORLD,724162,桑坦德（西班牙）
CIQ_PORT_WORLD,724165,塞维利亚（西班牙）
CIQ_PORT_WORLD,724168,索列尔（西班牙）
CIQ_PORT_WORLD,724171,塔拉戈纳（西班牙）
CIQ_PORT_WORLD,724174,托雷维耶哈（西班牙）
CIQ_PORT_WORLD,724177,巴伦西亚（西班牙）
CIQ_PORT_WORLD,724180,维哥（西班牙）
CIQ_PORT_WORLD,724183,维利亚加西（西班牙）
CIQ_PORT_WORLD,724186,比韦罗（西班牙）
CIQ_PORT_WORLD,724201,"ASTILLERO（西班牙） "
CIQ_PORT_WORLD,724202,"BALEARIC IA.（西班牙） "
CIQ_PORT_WORLD,724203,"阿斯塔科斯（西班牙） "
CIQ_PORT_WORLD,724205,"波尔曼（西班牙） "
CIQ_PORT_WORLD,724206,"库列腊（西班牙） "
CIQ_PORT_WORLD,724209,"拉萨利内塔（大西洋群岛） "
CIQ_PORT_WORLD,724901,马德里（西班牙）
CIQ_PORT_WORLD,728000,南苏丹
CIQ_PORT_WORLD,729000,苏丹
CIQ_PORT_WORLD,729003,苏丹港（苏丹）
CIQ_PORT_WORLD,729006,萨瓦金（苏丹）
CIQ_PORT_WORLD,729901,喀士穆（苏丹）
CIQ_PORT_WORLD,732000,西撒哈拉
CIQ_PORT_WORLD,732003,达赫拉（西撒哈拉）
CIQ_PORT_WORLD,732006,欧云（阿龙恩）（西撒哈拉）
CIQ_PORT_WORLD,732007,"锡兹内罗斯城（西撒哈拉） "
CIQ_PORT_WORLD,740000,苏里南
CIQ_PORT_WORLD,740003,蒙戈（苏里南）
CIQ_PORT_WORLD,740006,帕拉马里博（苏里南）
CIQ_PORT_WORLD,740009,帕拉南（苏里南）
CIQ_PORT_WORLD,740012,斯马卡尔登（苏里南）
CIQ_PORT_WORLD,740015,瓦黑宁恩（苏里南）
CIQ_PORT_WORLD,740016,"新尼克里（苏里南） "
CIQ_PORT_WORLD,744000,"斯瓦尔巴岛和扬马延岛 "
CIQ_PORT_WORLD,748000,斯威士兰
CIQ_PORT_WORLD,752000,瑞典
CIQ_PORT_WORLD,752003,奥胡斯（瑞典）
CIQ_PORT_WORLD,752006,阿拉（瑞典）
CIQ_PORT_WORLD,752009,阿尔博加（瑞典）
CIQ_PORT_WORLD,752012,博里霍尔姆（瑞典）
CIQ_PORT_WORLD,752015,布罗夫约尔丹（瑞典）
CIQ_PORT_WORLD,752018,布雷奥（瑞典）
CIQ_PORT_WORLD,752021,达拉勒（瑞典）
CIQ_PORT_WORLD,752024,代格港（瑞典）
CIQ_PORT_WORLD,752027,杜姆舍（瑞典）
CIQ_PORT_WORLD,752030,恩雪平（瑞典）
CIQ_PORT_WORLD,752033,法尔肯贝里（瑞典）
CIQ_PORT_WORLD,752036,福勒松德（瑞典）
CIQ_PORT_WORLD,752039,耶夫勒（瑞典）
CIQ_PORT_WORLD,752042,哥德堡（瑞典）
CIQ_PORT_WORLD,752045,哈尔斯塔维克（瑞典）
CIQ_PORT_WORLD,752048,哈尔姆斯塔德（瑞典）
CIQ_PORT_WORLD,752051,哈帕兰达（瑞典）
CIQ_PORT_WORLD,752054,哈拉霍尔梅（瑞典）
CIQ_PORT_WORLD,752057,哈里港（瑞典）
CIQ_PORT_WORLD,752063,赫尔辛堡（瑞典）
CIQ_PORT_WORLD,752066,海讷桑德（瑞典）
CIQ_PORT_WORLD,752069,赫加奈斯（瑞典）
CIQ_PORT_WORLD,752072,霍尔姆松德（瑞典）
CIQ_PORT_WORLD,752075,霍讷福什（瑞典）
CIQ_PORT_WORLD,752078,胡迪克斯瓦尔（瑞典）
CIQ_PORT_WORLD,752081,胡苏姆（瑞典）
CIQ_PORT_WORLD,752084,伊格松德（瑞典）
CIQ_PORT_WORLD,752087,延雪平（瑞典）
CIQ_PORT_WORLD,752090,卡利克斯（瑞典）
CIQ_PORT_WORLD,752093,卡尔马（瑞典）
CIQ_PORT_WORLD,752096,卡尔斯堡（瑞典）
CIQ_PORT_WORLD,752099,卡尔斯港（瑞典）
CIQ_PORT_WORLD,752102,卡尔斯克鲁纳（瑞典）
CIQ_PORT_WORLD,752105,卡尔斯塔德（瑞典）
CIQ_PORT_WORLD,752108,卡斯卡（瑞典）
CIQ_PORT_WORLD,752111,克拉格斯港（瑞典）
CIQ_PORT_WORLD,752114,克林特港（瑞典）
CIQ_PORT_WORLD,752117,"雪平（瑞典） "
CIQ_PORT_WORLD,752120,克拉姆福什（瑞典）
CIQ_PORT_WORLD,752123,克里斯蒂娜港（瑞典）
CIQ_PORT_WORLD,752126,兰斯克鲁纳（瑞典）
CIQ_PORT_WORLD,752129,利德雪平（瑞典）
CIQ_PORT_WORLD,752132,利姆港（瑞典）
CIQ_PORT_WORLD,752135,于斯讷（瑞典）
CIQ_PORT_WORLD,752138,卢马（瑞典）
CIQ_PORT_WORLD,752141,吕勒奥（瑞典）
CIQ_PORT_WORLD,752144,吕瑟希尔（瑞典）
CIQ_PORT_WORLD,752147,马尔默（瑞典）
CIQ_PORT_WORLD,752150,马斯特兰德（瑞典）
CIQ_PORT_WORLD,752153,穆塔拉（瑞典）
CIQ_PORT_WORLD,752156,诺尔雪平（瑞典）
CIQ_PORT_WORLD,752159,诺尔松德（瑞典）
CIQ_PORT_WORLD,752162,尼雪平（瑞典）
CIQ_PORT_WORLD,752165,尼奈斯港（瑞典）
CIQ_PORT_WORLD,752168,瓦克森（瑞典）
CIQ_PORT_WORLD,752171,恩舍尔兹维克（瑞典）
CIQ_PORT_WORLD,752174,奥斯卡港（瑞典）
CIQ_PORT_WORLD,752177,乌特拜肯（瑞典）
CIQ_PORT_WORLD,752180,乌克瑟勒松德（瑞典）
CIQ_PORT_WORLD,752183,波斯卡拉维克（瑞典）
CIQ_PORT_WORLD,752186,帕塔霍尔姆（瑞典）
CIQ_PORT_WORLD,752189,皮特奥（瑞典）
CIQ_PORT_WORLD,752192,鲁讷港（瑞典）
CIQ_PORT_WORLD,752195,尤讷比港（瑞典）
CIQ_PORT_WORLD,752198,桑达讷（瑞典）
CIQ_PORT_WORLD,752201,桑德维肯（瑞典）
CIQ_PORT_WORLD,752204,锡克奥（瑞典）
CIQ_PORT_WORLD,752207,锡姆里斯港（瑞典）
CIQ_PORT_WORLD,752210,谢莱夫特奥（瑞典）
CIQ_PORT_WORLD,752213,谢莱夫特港（瑞典）
CIQ_PORT_WORLD,752216,斯库格哈尔（瑞典）
CIQ_PORT_WORLD,752219,斯克雷特维克（瑞典）
CIQ_PORT_WORLD,752222,斯屈特谢尔（瑞典）
CIQ_PORT_WORLD,752225,斯利特（瑞典）
CIQ_PORT_WORLD,752228,瑟德港（瑞典）
CIQ_PORT_WORLD,752231,南雪平（瑞典）
CIQ_PORT_WORLD,752234,南泰利耶（瑞典）
CIQ_PORT_WORLD,752237,瑟尔沃斯堡（瑞典）
CIQ_PORT_WORLD,752240,斯泰农松德（瑞典）
CIQ_PORT_WORLD,752243,斯德哥尔摩（瑞典）
CIQ_PORT_WORLD,752246,斯图龙恩斯（瑞典）
CIQ_PORT_WORLD,752249,斯特兰奈斯（瑞典）
CIQ_PORT_WORLD,752252,斯特伦斯塔德（瑞典）
CIQ_PORT_WORLD,752255,斯图格松德（瑞典）
CIQ_PORT_WORLD,752258,松兹瓦尔（瑞典）
CIQ_PORT_WORLD,752261,特勒（瑞典）
CIQ_PORT_WORLD,752264,特雷勒堡（瑞典）
CIQ_PORT_WORLD,752267,特罗尔海坦（瑞典）
CIQ_PORT_WORLD,752270,突亚多尔（瑞典）
CIQ_PORT_WORLD,752273,乌德瓦拉（瑞典）
CIQ_PORT_WORLD,752276,于默奥（瑞典）
CIQ_PORT_WORLD,752279,友丹佐（瑞典）
CIQ_PORT_WORLD,752282,瓦尔德马什维克（瑞典）
CIQ_PORT_WORLD,752285,瓦尔贝里（瑞典）
CIQ_PORT_WORLD,752288,维斯特拉斯（瑞典）
CIQ_PORT_WORLD,752291,维弗斯塔瓦夫（瑞典）
CIQ_PORT_WORLD,752294,维斯比（瑞典）
CIQ_PORT_WORLD,752297,瓦贾（瑞典）
CIQ_PORT_WORLD,752300,瓦尔港（瑞典）
CIQ_PORT_WORLD,752303,喔尔维尔（瑞典）
CIQ_PORT_WORLD,752306,韦斯特维克（瑞典）
CIQ_PORT_WORLD,752309,于斯塔德（瑞典）
CIQ_PORT_WORLD,752312,"HJO（瑞典） "
CIQ_PORT_WORLD,752318,"伦斯卡（瑞典） "
CIQ_PORT_WORLD,752321,"罗内比（瑞典） "
CIQ_PORT_WORLD,752324,"马里厄斯塔德（瑞典） "
CIQ_PORT_WORLD,752330,"散维克（瑞典） "
CIQ_PORT_WORLD,752333,"特罗尔黑特运河（瑞典） "
CIQ_PORT_WORLD,752336,"瓦尔维克（瑞典） "
CIQ_PORT_WORLD,752339,"韦纳斯堡（瑞典） "
CIQ_PORT_WORLD,756000,瑞士
CIQ_PORT_WORLD,756901,苏黎世（瑞士）
CIQ_PORT_WORLD,756902,"洛桑（瑞士） "
CIQ_PORT_WORLD,756903,"巴塞尔（瑞士） "
CIQ_PORT_WORLD,760000,叙利亚
CIQ_PORT_WORLD,760001,"大马士革（叙利亚） "
CIQ_PORT_WORLD,760003,巴尼亚斯（叙利亚）
CIQ_PORT_WORLD,760006,拉塔基亚（叙利亚）
CIQ_PORT_WORLD,760009,塔尔图斯（叙利亚）
CIQ_PORT_WORLD,762000,塔吉克斯坦
CIQ_PORT_WORLD,762901,卡拉苏（塔吉克斯坦）
CIQ_PORT_WORLD,764000,泰国
CIQ_PORT_WORLD,764003,曼谷（泰国）
CIQ_PORT_WORLD,764005,林查班（泰国）
CIQ_PORT_WORLD,764006,干当（泰国）
CIQ_PORT_WORLD,764009,锡昌岛（泰国）
CIQ_PORT_WORLD,764012,那拉提瓦（泰国）
CIQ_PORT_WORLD,764015,北榄（泰国）
CIQ_PORT_WORLD,764018,北大年（泰国）
CIQ_PORT_WORLD,764021,普吉（泰国）
CIQ_PORT_WORLD,764024,棱桃邑（泰国）
CIQ_PORT_WORLD,764027,是拉差（泰国）
CIQ_PORT_WORLD,764030,宋卡（泰国）
CIQ_PORT_WORLD,764033,斯瑞拉察（泰国）
CIQ_PORT_WORLD,764036,"AYUTTHSYA（泰国） "
CIQ_PORT_WORLD,768000,多哥
CIQ_PORT_WORLD,768003,佩梅（多哥）
CIQ_PORT_WORLD,768006,洛美（多哥）
CIQ_PORT_WORLD,768009,"小波波（多哥） "
CIQ_PORT_WORLD,768012,"阿内乔（多哥） "
CIQ_PORT_WORLD,772000,托克劳
CIQ_PORT_WORLD,772003,阿塔富（托克劳）
CIQ_PORT_WORLD,772004,"托克劳群岛（托克劳） "
CIQ_PORT_WORLD,776000,汤加
CIQ_PORT_WORLD,776003,内亚富（汤加）
CIQ_PORT_WORLD,776006,诺穆卡岛（汤加）
CIQ_PORT_WORLD,776009,努库阿洛法（汤加）
CIQ_PORT_WORLD,776012,庞艾（汤加）
CIQ_PORT_WORLD,776015,"瓦瓦乌岛（汤加） "
CIQ_PORT_WORLD,780000,特立尼达和多巴哥
CIQ_PORT_WORLD,780003,布赖顿（特立尼达和多巴哥）
CIQ_PORT_WORLD,780006,查瓜拉马斯（特立尼达和多巴哥）
CIQ_PORT_WORLD,780009,加莱奥塔角（特立尼达和多巴哥）
CIQ_PORT_WORLD,780012,普利茅斯（特立尼达和多巴哥）
CIQ_PORT_WORLD,780015,福廷角（特立尼达和多巴哥）
CIQ_PORT_WORLD,780018,利萨斯角（特立尼达和多巴哥）
CIQ_PORT_WORLD,780021,皮埃尔角城（特立尼达和多巴哥）
CIQ_PORT_WORLD,780024,西班牙港（特立尼达和多巴哥）
CIQ_PORT_WORLD,780027,圣费尔南多（特立尼达和多巴哥）
CIQ_PORT_WORLD,780030,斯卡伯勒（特立尼达和多巴哥）
CIQ_PORT_WORLD,780033,滕布拉多腊（特立尼达和多巴哥）
CIQ_PORT_WORLD,784000,阿联酋
CIQ_PORT_WORLD,784003,阿布埃尔布霍希（阿联酋）
CIQ_PORT_WORLD,784006,阿布扎比（阿联酋）
CIQ_PORT_WORLD,784009,阿治曼（阿联酋）
CIQ_PORT_WORLD,784015,达斯岛（阿联酋）
CIQ_PORT_WORLD,784018,迪拜（阿联酋）
CIQ_PORT_WORLD,784021,法特油码头（阿联酋）
CIQ_PORT_WORLD,784024,富查伊拉（阿联酋）
CIQ_PORT_WORLD,784027,阿里山（阿联酋）
CIQ_PORT_WORLD,784030,杰贝尔丹那（阿联酋）
CIQ_PORT_WORLD,784033,豪尔费坎（阿联酋）
CIQ_PORT_WORLD,784036,沙奎港（阿联酋）
CIQ_PORT_WORLD,784039,扎伊德港（阿联酋）
CIQ_PORT_WORLD,784042,穆巴腊岛（阿联酋）
CIQ_PORT_WORLD,784045,哈伊马角（阿联酋）
CIQ_PORT_WORLD,784051,乌姆盖万（阿联酋）
CIQ_PORT_WORLD,784054,拉希德港（阿联酋）
CIQ_PORT_WORLD,784901,沙迦（阿联酋）
CIQ_PORT_WORLD,788000,突尼斯
CIQ_PORT_WORLD,788003,阿什塔特码头（突尼斯）
CIQ_PORT_WORLD,788006,比塞大（突尼斯）
CIQ_PORT_WORLD,788009,杰尔巴岛（突尼斯）
CIQ_PORT_WORLD,788012,加贝斯（突尼斯）
CIQ_PORT_WORLD,788015,拉古莱特（突尼斯）
CIQ_PORT_WORLD,788018,拉斯基拉（突尼斯）
CIQ_PORT_WORLD,788021,斯法克斯（突尼斯）
CIQ_PORT_WORLD,788024,苏塞（突尼斯）
CIQ_PORT_WORLD,788027,突尼斯（突尼斯）
CIQ_PORT_WORLD,792000,土耳其
CIQ_PORT_WORLD,792003,阿拉尼亚（土耳其）
CIQ_PORT_WORLD,792006,阿利亚加（土耳其）
CIQ_PORT_WORLD,792009,阿马斯腊（土耳其）
CIQ_PORT_WORLD,792012,安塔利亚（土耳其）
CIQ_PORT_WORLD,792015,艾瓦勒克（土耳其）
