type,codeValue,codeName,cusCode,gbCode,gbName,ciqCode
CUS_MAPPING_COUNTRY_CODE_V,ZSA,拉丁美洲其他国家(地区),499,ZSA,拉丁美洲其他国家(地区),912
CUS_MAPPING_COUNTRY_CODE_V,ZUN,联合国及机构和国际组织,702,ZUN,联合国及机构和国际组织,998
CUS_MAPPING_COUNTRY_CODE_V,ZWE,津巴布韦,254,ZWE,津巴布韦,716
CUS_MAPPING_COUNTRY_CODE_V,ZZZ,国(地)别不详,701,ZZZ,国(地)别不详,999
CUS_MAPPING_TRANSPORT_CODE_V,0,非保税区,0,0,非保税区,9
CUS_MAPPING_TRANSPORT_CODE_V,1,监管仓库,1,1,监管仓库,9
CUS_MAPPING_TRANSPORT_CODE_V,2,水路运输,2,2,水路运输,1
CUS_MAPPING_TRANSPORT_CODE_V,3,铁路运输,3,3,铁路运输,2
CUS_MAPPING_TRANSPORT_CODE_V,4,公路运输,4,4,公路运输,3
CUS_MAPPING_TRANSPORT_CODE_V,5,航空运输,5,5,航空运输,4
CUS_MAPPING_TRANSPORT_CODE_V,6,邮件运输,6,6,邮件运输,9
CUS_MAPPING_TRANSPORT_CODE_V,7,"保税区  ",7,7,"保税区  ",9
CUS_MAPPING_TRANSPORT_CODE_V,8,保税仓库,8,8,保税仓库,9
CUS_MAPPING_TRANSPORT_CODE_V,9,其他方式运输,9,9,其他方式运输,9
CUS_MAPPING_TRANSPORT_CODE_V,G,固定设施运输,9,G,固定设施运输,6
CUS_MAPPING_TRANSPORT_CODE_V,H,边境特殊海关作业区,H,H,边境特殊海关作业区,9
CUS_MAPPING_TRANSPORT_CODE_V,L,旅客携带,9,L,旅客携带,5
CUS_MAPPING_TRANSPORT_CODE_V,T,综合实验区,T,T,综合实验区,9
CUS_MAPPING_TRANSPORT_CODE_V,W,物流中心,W,W,物流中心,9
CUS_MAPPING_TRANSPORT_CODE_V,X,物流园区,X,X,物流园区,9
CUS_MAPPING_TRANSPORT_CODE_V,Y,保税港区,Y,Y,保税港区,9
CUS_MAPPING_TRANSPORT_CODE_V,Z,出口加工区,Z,Z,出口加工区,9
CUS_MAPPING_TRADE_CODE_V,0110,一般贸易,0110,0110,一般贸易,11
CUS_MAPPING_TRADE_CODE_V,0130,易货贸易,0130,0130,易货贸易,14
CUS_MAPPING_TRADE_CODE_V,0200,料件销毁,0200,0200,料件销毁,19
CUS_MAPPING_TRADE_CODE_V,0214,来料加工,0214,0214,来料加工,12
CUS_MAPPING_TRADE_CODE_V,0245,来料料件内销,0245,0245,来料料件内销,12
CUS_MAPPING_TRADE_CODE_V,0255,来料深加工,0255,0255,来料深加工,12
CUS_MAPPING_TRADE_CODE_V,0258,来料余料结转,0258,0258,来料余料结转,12
CUS_MAPPING_TRADE_CODE_V,0265,来料料件复出,0265,0265,来料料件复出,12
CUS_MAPPING_TRADE_CODE_V,0300,来料料件退换,0300,0300,来料料件退换,12
CUS_MAPPING_TRADE_CODE_V,0314,加工专用油,0314,0314,加工专用油,12
CUS_MAPPING_TRADE_CODE_V,0320,不作价设备,0320,0320,不作价设备,12
CUS_MAPPING_TRADE_CODE_V,0345,来料成品减免,0345,0345,来料成品减免,12
CUS_MAPPING_TRADE_CODE_V,0400,边角料销毁,0400,0400,边角料销毁,19
CUS_MAPPING_TRADE_CODE_V,0420,加工贸易设备,0420,0420,加工贸易设备,19
CUS_MAPPING_TRADE_CODE_V,0444,保区进料成品,0444,0444,保区进料成品,43
CUS_MAPPING_TRADE_CODE_V,0445,保区来料成品,0445,0445,保区来料成品,43
CUS_MAPPING_TRADE_CODE_V,0446,加工设备内销,0446,0446,加工设备内销,19
CUS_MAPPING_TRADE_CODE_V,0456,加工设备结转,0456,0456,加工设备结转,19
CUS_MAPPING_TRADE_CODE_V,0466,加工设备退运,0466,0466,加工设备退运,19
CUS_MAPPING_TRADE_CODE_V,0500,减免设备结转,0500,0500,减免设备结转,19
CUS_MAPPING_TRADE_CODE_V,0513,补偿贸易,0513,0513,补偿贸易,15
CUS_MAPPING_TRADE_CODE_V,0544,保区进料料件,0544,0544,保区进料料件,43
CUS_MAPPING_TRADE_CODE_V,0545,保区来料料件,0545,0545,保区来料料件,43
CUS_MAPPING_TRADE_CODE_V,0615,进料对口,0615,0615,进料对口,13
CUS_MAPPING_TRADE_CODE_V,0642,进料以产顶进,0642,0642,进料以产顶进,13
CUS_MAPPING_TRADE_CODE_V,0644,进料料件内销,0644,0644,进料料件内销,13
CUS_MAPPING_TRADE_CODE_V,0654,进料深加工,0654,0654,进料深加工,13
CUS_MAPPING_TRADE_CODE_V,0657,进料余料结转,0657,0657,进料余料结转,13
CUS_MAPPING_TRADE_CODE_V,0664,进料料件复出,0664,0664,进料料件复出,13
CUS_MAPPING_TRADE_CODE_V,0700,进料料件退换,0700,0700,进料料件退换,13
CUS_MAPPING_TRADE_CODE_V,0715,进料非对口,0715,0715,进料非对口,13
CUS_MAPPING_TRADE_CODE_V,0744,进料成品减免,0744,0744,进料成品减免,13
CUS_MAPPING_TRADE_CODE_V,0815,低值辅料,0815,0815,低值辅料,13
CUS_MAPPING_TRADE_CODE_V,0844,进料边角料内销,0844,0844,进料边角料内销,13
CUS_MAPPING_TRADE_CODE_V,0845,来料边角料内销,0845,0845,来料边角料内销,12
CUS_MAPPING_TRADE_CODE_V,0864,进料边角料复出,0864,0864,进料边角料复出,13
CUS_MAPPING_TRADE_CODE_V,0865,来料边角料复出,0865,0865,来料边角料复出,12
CUS_MAPPING_TRADE_CODE_V,1039,市场采购,1039,1039,市场采购,19
CUS_MAPPING_TRADE_CODE_V,1139,国轮油物料,1139,1139,国轮油物料,19
CUS_MAPPING_TRADE_CODE_V,1200,保税间货物,1200,1200,保税间货物,24
CUS_MAPPING_TRADE_CODE_V,1210,保税电商,1210,1210,保税电商,42
CUS_MAPPING_TRADE_CODE_V,1215,保税工厂,1215,1215,保税工厂,13
CUS_MAPPING_TRADE_CODE_V,1233,保税仓库货物,1233,1233,保税仓库货物,23
CUS_MAPPING_TRADE_CODE_V,1234,保税区仓储转口,1234,1234,保税区仓储转口,23
CUS_MAPPING_TRADE_CODE_V,1239,保税电商A,1239,1239,保税电商A,42
CUS_MAPPING_TRADE_CODE_V,1300,修理物品,1300,1300,修理物品,35
CUS_MAPPING_TRADE_CODE_V,1371,保税维修,1371,1371,保税维修,35
CUS_MAPPING_TRADE_CODE_V,1427,出料加工,1427,1427,出料加工,19
CUS_MAPPING_TRADE_CODE_V,1500,租赁不满1年,1500,1500,租赁不满1年,19
CUS_MAPPING_TRADE_CODE_V,1523,租赁贸易,1523,1523,租赁贸易,19
CUS_MAPPING_TRADE_CODE_V,1616,寄售代销,1616,1616,寄售代销,19
CUS_MAPPING_TRADE_CODE_V,1741,免税品,1741,1741,免税品,41
CUS_MAPPING_TRADE_CODE_V,1831,外汇商品,1831,1831,外汇商品,41
CUS_MAPPING_TRADE_CODE_V,2025,合资合作设备,2025,2025,合资合作设备,18
CUS_MAPPING_TRADE_CODE_V,2210,对外投资,2210,2210,对外投资,19
CUS_MAPPING_TRADE_CODE_V,2225,外资设备物品,2225,2225,外资设备物品,18
CUS_MAPPING_TRADE_CODE_V,2439,常驻机构公用,2439,2439,常驻机构公用,37
CUS_MAPPING_TRADE_CODE_V,2600,暂时进出货物,2600,2600,暂时进出货物,29
CUS_MAPPING_TRADE_CODE_V,2700,展览品,2700,2700,展览品,30
CUS_MAPPING_TRADE_CODE_V,2939,陈列样品,2939,2939,陈列样品,20
CUS_MAPPING_TRADE_CODE_V,3010,货样广告品,3010,3010,货样广告品,11
CUS_MAPPING_TRADE_CODE_V,3100,无代价抵偿,3100,3100,无代价抵偿,38
CUS_MAPPING_TRADE_CODE_V,3339,其他进出口免费,3339,3339,其他进出口免费,31
CUS_MAPPING_TRADE_CODE_V,3410,承包工程进口,3410,3410,承包工程进口,21
CUS_MAPPING_TRADE_CODE_V,3422,对外承包出口,3422,3422,对外承包出口,21
CUS_MAPPING_TRADE_CODE_V,3511,援助物资,3511,3511,援助物资,17
CUS_MAPPING_TRADE_CODE_V,3611,无偿军援,3611,3611,无偿军援,40
CUS_MAPPING_TRADE_CODE_V,3612,捐赠物资,3612,3612,捐赠物资,31
CUS_MAPPING_TRADE_CODE_V,3910,军事装备,3910,3910,军事装备,40
CUS_MAPPING_TRADE_CODE_V,4019,边境小额,4019,4019,边境小额,16
CUS_MAPPING_TRADE_CODE_V,4039,对台小额,4039,4039,对台小额,34
CUS_MAPPING_TRADE_CODE_V,4139,对台小额商品交易市场,4139,4139,对台小额商品交易市场,34
CUS_MAPPING_TRADE_CODE_V,4200,驻外机构运回,4200,4200,驻外机构运回,31
CUS_MAPPING_TRADE_CODE_V,4239,驻外机构购进,4239,4239,驻外机构购进,31
CUS_MAPPING_TRADE_CODE_V,4400,来料成品退换,4400,4400,来料成品退换,12
CUS_MAPPING_TRADE_CODE_V,4500,直接退运,4500,4500,直接退运,35
CUS_MAPPING_TRADE_CODE_V,4539,进口溢误卸,4539,4539,进口溢误卸,31
CUS_MAPPING_TRADE_CODE_V,4561,退运货物,4561,4561,退运货物,27
CUS_MAPPING_TRADE_CODE_V,4600,进料成品退换,4600,4600,进料成品退换,13
CUS_MAPPING_TRADE_CODE_V,5000,料件进出区,5000,5000,料件进出区,43
CUS_MAPPING_TRADE_CODE_V,5010,特殊区域研发货物,5010,5010,特殊区域研发货物,11
CUS_MAPPING_TRADE_CODE_V,5014,区内来料加工,5014,5014,区内来料加工,12
CUS_MAPPING_TRADE_CODE_V,5015,区内进料加工货物,5015,5015,区内进料加工货物,13
CUS_MAPPING_TRADE_CODE_V,5033,区内仓储货物,5033,5033,区内仓储货物,43
CUS_MAPPING_TRADE_CODE_V,5034,区内物流货物,5034,5034,区内物流货物,43
CUS_MAPPING_TRADE_CODE_V,5100,成品进出区,5100,5100,成品进出区,43
CUS_MAPPING_TRADE_CODE_V,5300,设备进出区,5300,5300,设备进出区,43
CUS_MAPPING_TRADE_CODE_V,5335,境外设备进区,5335,5335,境外设备进区,43
CUS_MAPPING_TRADE_CODE_V,5361,区内设备退运,5361,5361,区内设备退运,43
CUS_MAPPING_TRADE_CODE_V,6033,物流中心进出境货物,6033,6033,物流中心进出境货物,43
CUS_MAPPING_TRADE_CODE_V,9600,内贸货物跨境运输,9600,9600,内贸货物跨境运输,35
CUS_MAPPING_TRADE_CODE_V,9610,电子商务,9610,9610,电子商务,42
CUS_MAPPING_TRADE_CODE_V,9639,海关处理货物,9639,9639,海关处理货物,31
CUS_MAPPING_TRADE_CODE_V,9700,后续补税,9700,9700,后续补税,31
CUS_MAPPING_TRADE_CODE_V,9739,其他贸易,9739,9739,其他贸易,35
CUS_MAPPING_TRADE_CODE_V,9800,租赁征税,9800,9800,租赁征税,31
CUS_MAPPING_TRADE_CODE_V,9839,留赠转卖物品,9839,9839,留赠转卖物品,31
CUS_MAPPING_TRADE_CODE_V,9900,其他,9900,9900,其他,19
CUS_MAPPING_PORT_CODE_V,991101,北京天竺综合保税区,142,991101,北京天竺综合保税区,991101
CUS_MAPPING_PORT_CODE_V,991201,天津出口加工区,142,991201,天津出口加工区,991201
CUS_MAPPING_PORT_CODE_V,991202,天津保税物流园区,142,991202,天津保税物流园区,991202
CUS_MAPPING_PORT_CODE_V,991203,天津港保税区,142,991203,天津港保税区,991203
CUS_MAPPING_PORT_CODE_V,991204,天津东疆保税港区,142,991204,天津东疆保税港区,991204
CUS_MAPPING_PORT_CODE_V,991205,天津滨海新区综合保税区,142,991205,天津滨海新区综合保税区,991205
CUS_MAPPING_PORT_CODE_V,991206,中国（天津）自由贸易试验区,142,991206,中国（天津）自由贸易试验区,991206
CUS_MAPPING_PORT_CODE_V,991301,石家庄综合保税区,142,991301,石家庄综合保税区,991301
CUS_MAPPING_PORT_CODE_V,991302,曹妃甸综合保税区,142,991302,曹妃甸综合保税区,991302
CUS_MAPPING_PORT_CODE_V,991303,秦皇岛出口加工区,142,991303,秦皇岛出口加工区,991303
CUS_MAPPING_PORT_CODE_V,991304,廊坊出口加工区,142,991304,廊坊出口加工区,991304
CUS_MAPPING_PORT_CODE_V,991401,太原武宿综合保税区,142,991401,太原武宿综合保税区,991401
CUS_MAPPING_PORT_CODE_V,991501,呼和浩特出口加工区,142,991501,呼和浩特出口加工区,991501
CUS_MAPPING_PORT_CODE_V,991502,满洲里综合保税区,142,991502,满洲里综合保税区,991502
CUS_MAPPING_PORT_CODE_V,992101,沈阳综合保税区,142,992101,沈阳综合保税区,992101
CUS_MAPPING_PORT_CODE_V,992102,大连保税区,142,992102,大连保税区,992102
CUS_MAPPING_PORT_CODE_V,992103,大连出口加工区,142,992103,大连出口加工区,992103
CUS_MAPPING_PORT_CODE_V,992104,大连大窑湾保税港区,142,992104,大连大窑湾保税港区,992104
CUS_MAPPING_PORT_CODE_V,992105,营口港保税物流园区,142,992105,营口港保税物流园区,992105
CUS_MAPPING_PORT_CODE_V,992201,长春兴隆综合保税区,142,992201,长春兴隆综合保税区,992201
CUS_MAPPING_PORT_CODE_V,992202,珲春出口加工区,142,992202,珲春出口加工区,992202
CUS_MAPPING_PORT_CODE_V,992301,绥芬河综合保税区,142,992301,绥芬河综合保税区,992301
CUS_MAPPING_PORT_CODE_V,993101,上海漕河泾出口加工区,142,993101,上海漕河泾出口加工区,993101
CUS_MAPPING_PORT_CODE_V,993102,上海闵行出口加工区,142,993102,上海闵行出口加工区,993102
CUS_MAPPING_PORT_CODE_V,993103,上海嘉定出口加工区,142,993103,上海嘉定出口加工区,993103
CUS_MAPPING_PORT_CODE_V,993104,上海金桥出口加工区,142,993104,上海金桥出口加工区,993104
CUS_MAPPING_PORT_CODE_V,993105,上海浦东机场综合保税区,142,993105,上海浦东机场综合保税区,993105
CUS_MAPPING_PORT_CODE_V,993106,上海外高桥保税物流园区,142,993106,上海外高桥保税物流园区,993106
CUS_MAPPING_PORT_CODE_V,993107,上海外高桥保税区,142,993107,上海外高桥保税区,993107
CUS_MAPPING_PORT_CODE_V,993108,上海松江出口加工区A区,142,993108,上海松江出口加工区A区,993108
CUS_MAPPING_PORT_CODE_V,993109,上海松江出口加工区B区,142,993109,上海松江出口加工区B区,993109
CUS_MAPPING_PORT_CODE_V,993110,上海青浦出口加工区,142,993110,上海青浦出口加工区,993110
CUS_MAPPING_PORT_CODE_V,993111,洋山保税港区,142,993111,洋山保税港区,993111
CUS_MAPPING_PORT_CODE_V,993112,中国（上海）自由贸易试验区,142,993112,中国（上海）自由贸易试验区,993112
CUS_MAPPING_PORT_CODE_V,993201,南京出口加工区,142,993201,南京出口加工区,993201
CUS_MAPPING_PORT_CODE_V,993202,南京综合保税区,142,993202,南京综合保税区,993202
CUS_MAPPING_PORT_CODE_V,993203,无锡高新区综合保税区,142,993203,无锡高新区综合保税区,993203
CUS_MAPPING_PORT_CODE_V,993204,无锡出口加工区,142,993204,无锡出口加工区,993204
CUS_MAPPING_PORT_CODE_V,993205,常州出口加工区,142,993205,常州出口加工区,993205
CUS_MAPPING_PORT_CODE_V,993206,武进出口加工区,142,993206,武进出口加工区,993206
CUS_MAPPING_PORT_CODE_V,993207,苏州工业园综合保税区,142,993207,苏州工业园综合保税区,993207
CUS_MAPPING_PORT_CODE_V,993208,苏州高新技术产业开发区综合保税区,142,993208,苏州高新技术产业开发区综合保税区,993208
CUS_MAPPING_PORT_CODE_V,993209,太仓港综合保税区,142,993209,太仓港综合保税区,993209
CUS_MAPPING_PORT_CODE_V,993210,吴中出口加工区,142,993210,吴中出口加工区,993210
CUS_MAPPING_PORT_CODE_V,993211,常熟出口加工区,142,993211,常熟出口加工区,993211
CUS_MAPPING_PORT_CODE_V,993212,张家港保税港区,142,993212,张家港保税港区,993212
CUS_MAPPING_PORT_CODE_V,993213,昆山综合保税区,142,993213,昆山综合保税区,993213
CUS_MAPPING_PORT_CODE_V,993214,吴江出口加工区,142,993214,吴江出口加工区,993214
CUS_MAPPING_PORT_CODE_V,993215,南通综合保税区,142,993215,南通综合保税区,993215
CUS_MAPPING_PORT_CODE_V,993216,南通出口加工区,142,993216,南通出口加工区,993216
CUS_MAPPING_PORT_CODE_V,993217,连云港出口加工区,142,993217,连云港出口加工区,993217
CUS_MAPPING_PORT_CODE_V,993218,淮安综合保税区,142,993218,淮安综合保税区,993218
CUS_MAPPING_PORT_CODE_V,993219,淮安出口加工区,142,993219,淮安出口加工区,993219
CUS_MAPPING_PORT_CODE_V,993220,盐城综合保税区,142,993220,盐城综合保税区,993220
CUS_MAPPING_PORT_CODE_V,993221,扬州出口加工区,142,993221,扬州出口加工区,993221
CUS_MAPPING_PORT_CODE_V,993222,镇江出口加工区,142,993222,镇江出口加工区,993222
CUS_MAPPING_PORT_CODE_V,993223,泰州出口加工区,142,993223,泰州出口加工区,993223
CUS_MAPPING_PORT_CODE_V,993301,杭州出口加工区,142,993301,杭州出口加工区,993301
CUS_MAPPING_PORT_CODE_V,993302,杭州保税物流园区（B型）,142,993302,杭州保税物流园区（B型）,993302
CUS_MAPPING_PORT_CODE_V,993303,杭州中和保税区,142,993303,杭州中和保税区,993303
CUS_MAPPING_PORT_CODE_V,993304,舟山港综合保税区,142,993304,舟山港综合保税区,993304
CUS_MAPPING_PORT_CODE_V,993305,嘉兴出口加工区A区,142,993305,嘉兴出口加工区A区,993305
CUS_MAPPING_PORT_CODE_V,993306,嘉兴出口加工区B区,142,993306,嘉兴出口加工区B区,993306
CUS_MAPPING_PORT_CODE_V,993307,金义综合保税区,142,993307,金义综合保税区,993307
CUS_MAPPING_PORT_CODE_V,993401,合肥出口加工区,142,993401,合肥出口加工区,993401
CUS_MAPPING_PORT_CODE_V,993402,合肥综合保税区,142,993402,合肥综合保税区,993402
CUS_MAPPING_PORT_CODE_V,993403,芜湖出口加工区,142,993403,芜湖出口加工区,993403
CUS_MAPPING_PORT_CODE_V,993501,福州保税港区,142,993501,福州保税港区,993501
CUS_MAPPING_PORT_CODE_V,993502,福州保税区,142,993502,福州保税区,993502
CUS_MAPPING_PORT_CODE_V,993503,福州出口加工区,142,993503,福州出口加工区,993503
CUS_MAPPING_PORT_CODE_V,993504,贵安综合保税区,142,993504,贵安综合保税区,993504
CUS_MAPPING_PORT_CODE_V,993505,泉州出口加工区,142,993505,泉州出口加工区,993505
CUS_MAPPING_PORT_CODE_V,993506,中国（福建）自由贸易试验区,142,993506,中国（福建）自由贸易试验区,993506
CUS_MAPPING_PORT_CODE_V,993601,南昌出口加工区,142,993601,南昌出口加工区,993601
CUS_MAPPING_PORT_CODE_V,993602,九江出口加工区,142,993602,九江出口加工区,993602
CUS_MAPPING_PORT_CODE_V,993603,赣州出口加工区,142,993603,赣州出口加工区,993603
CUS_MAPPING_PORT_CODE_V,993604,赣州综合保税区,142,993604,赣州综合保税区,993604
CUS_MAPPING_PORT_CODE_V,993605,井冈山出口加工区,142,993605,井冈山出口加工区,993605
CUS_MAPPING_PORT_CODE_V,993701,济南综合保税区,142,993701,济南综合保税区,993701
CUS_MAPPING_PORT_CODE_V,993702,济南出口加工区,142,993702,济南出口加工区,993702
CUS_MAPPING_PORT_CODE_V,993703,青岛出口加工区,142,993703,青岛出口加工区,993703
CUS_MAPPING_PORT_CODE_V,993704,青岛前湾保税港区,142,993704,青岛前湾保税港区,993704
CUS_MAPPING_PORT_CODE_V,993705,青岛西海岸出口加工区,142,993705,青岛西海岸出口加工区,993705
CUS_MAPPING_PORT_CODE_V,993706,东营综合保税区,142,993706,东营综合保税区,993706
CUS_MAPPING_PORT_CODE_V,993707,烟台保税港区A区,142,993707,烟台保税港区A区,993707
CUS_MAPPING_PORT_CODE_V,993708,烟台保税港区B区,142,993708,烟台保税港区B区,993708
CUS_MAPPING_PORT_CODE_V,993709,潍坊综合保税区,142,993709,潍坊综合保税区,993709
CUS_MAPPING_PORT_CODE_V,993710,威海出口加工区,142,993710,威海出口加工区,993710
CUS_MAPPING_PORT_CODE_V,993711,临沂综合保税区,142,993711,临沂综合保税区,993711
CUS_MAPPING_PORT_CODE_V,993801,宁波出口加工区,142,993801,宁波出口加工区,993801
CUS_MAPPING_PORT_CODE_V,993802,宁波保税区,142,993802,宁波保税区,993802
CUS_MAPPING_PORT_CODE_V,993803,宁波梅山保税港区,142,993803,宁波梅山保税港区,993803
CUS_MAPPING_PORT_CODE_V,993804,慈溪出口加工区,142,993804,慈溪出口加工区,993804
CUS_MAPPING_PORT_CODE_V,993901,厦门保税区,142,993901,厦门保税区,993901
CUS_MAPPING_PORT_CODE_V,993902,厦门海沧保税港区,142,993902,厦门海沧保税港区,993902
CUS_MAPPING_PORT_CODE_V,993903,厦门象屿保税物流园区,142,993903,厦门象屿保税物流园区,993903
CUS_MAPPING_PORT_CODE_V,993904,厦门翔安火炬保税物流园区,142,993904,厦门翔安火炬保税物流园区,993904
CUS_MAPPING_PORT_CODE_V,994101,郑州出口加工区,142,994101,郑州出口加工区,994101
CUS_MAPPING_PORT_CODE_V,994102,郑州新郑综合保税区,142,994102,郑州新郑综合保税区,994102
CUS_MAPPING_PORT_CODE_V,994103,南阳卧龙综合保税区,142,994103,南阳卧龙综合保税区,994103
CUS_MAPPING_PORT_CODE_V,994201,武汉出口加工区,142,994201,武汉出口加工区,994201
CUS_MAPPING_PORT_CODE_V,994202,武汉东西湖保税物流园区,142,994202,武汉东西湖保税物流园区,994202
CUS_MAPPING_PORT_CODE_V,994203,武汉东湖综合保税区,142,994203,武汉东湖综合保税区,994203
CUS_MAPPING_PORT_CODE_V,994204,武汉新港空港综合保税区,142,994204,武汉新港空港综合保税区,994204
CUS_MAPPING_PORT_CODE_V,994301,长沙金霞保税物流园区,142,994301,长沙金霞保税物流园区,994301
CUS_MAPPING_PORT_CODE_V,994302,湘潭综合保税区,142,994302,湘潭综合保税区,994302
CUS_MAPPING_PORT_CODE_V,994303,衡阳综合保税区,142,994303,衡阳综合保税区,994303
CUS_MAPPING_PORT_CODE_V,994304,岳阳城陵矶综合保税区,142,994304,岳阳城陵矶综合保税区,994304
CUS_MAPPING_PORT_CODE_V,994305,郴州出口加工区,142,994305,郴州出口加工区,994305
CUS_MAPPING_PORT_CODE_V,994306,长沙黄花综合保税区,142,994306,长沙黄花综合保税区,994306
CUS_MAPPING_PORT_CODE_V,994401,广州保税物流园区,142,994401,广州保税物流园区,994401
CUS_MAPPING_PORT_CODE_V,994402,广州保税区,142,994402,广州保税区,994402
CUS_MAPPING_PORT_CODE_V,994403,广州出口加工区,142,994403,广州出口加工区,994403
CUS_MAPPING_PORT_CODE_V,994404,广州白云机场综合保税区,142,994404,广州白云机场综合保税区,994404
CUS_MAPPING_PORT_CODE_V,994405,广州南沙保税港区,142,994405,广州南沙保税港区,994405
CUS_MAPPING_PORT_CODE_V,994406,汕头保税区,142,994406,汕头保税区,994406
CUS_MAPPING_PORT_CODE_V,994407,中国（广东）自由贸易试验区,142,994407,中国（广东）自由贸易试验区,994407
CUS_MAPPING_PORT_CODE_V,994501,北海出口加工区,142,994501,北海出口加工区,994501
CUS_MAPPING_PORT_CODE_V,994502,钦州保税港区,142,994502,钦州保税港区,994502
CUS_MAPPING_PORT_CODE_V,994503,凭祥综合保税区,142,994503,凭祥综合保税区,994503
CUS_MAPPING_PORT_CODE_V,994601,海口综合保税区,142,994601,海口综合保税区,994601
CUS_MAPPING_PORT_CODE_V,994602,洋浦保税港区,142,994602,洋浦保税港区,994602
CUS_MAPPING_PORT_CODE_V,994701,深圳出口加工区,142,994701,深圳出口加工区,994701
CUS_MAPPING_PORT_CODE_V,994702,深圳福田保税区,142,994702,深圳福田保税区,994702
CUS_MAPPING_PORT_CODE_V,994703,深圳前海湾保税港区,142,994703,深圳前海湾保税港区,994703
CUS_MAPPING_PORT_CODE_V,994704,深圳盐田保税物流园区,142,994704,深圳盐田保税物流园区,994704
CUS_MAPPING_PORT_CODE_V,994705,深圳盐田保税区,142,994705,深圳盐田保税区,994705
CUS_MAPPING_PORT_CODE_V,994706,深圳沙头角保税区,142,994706,深圳沙头角保税区,994706
CUS_MAPPING_PORT_CODE_V,994801,珠海保税区加华码头,142,994801,珠海保税区加华码头,994801
CUS_MAPPING_PORT_CODE_V,994802,珠海保税区货场,142,994802,珠海保税区货场,994802
CUS_MAPPING_PORT_CODE_V,994803,珠澳跨境工业区（珠海园区）货场,142,994803,珠澳跨境工业区（珠海园区）货场,994803
CUS_MAPPING_PORT_CODE_V,994804,珠澳跨境工业区（珠海园区）旅检通道,142,994804,珠澳跨境工业区（珠海园区）旅检通道,994804
CUS_MAPPING_PORT_CODE_V,995001,重庆两路寸滩保税港区水港,142,995001,重庆两路寸滩保税港区水港,995001
CUS_MAPPING_PORT_CODE_V,995002,重庆两路寸滩保税港区空港,142,995002,重庆两路寸滩保税港区空港,995002
CUS_MAPPING_PORT_CODE_V,995003,重庆西永综合保税区,142,995003,重庆西永综合保税区,995003
CUS_MAPPING_PORT_CODE_V,995101,成都高新综合保税区双流园区,142,995101,成都高新综合保税区双流园区,995101
CUS_MAPPING_PORT_CODE_V,995102,成都高新综合保税区A区,142,995102,成都高新综合保税区A区,995102
CUS_MAPPING_PORT_CODE_V,995103,成都高新综合保税区B区,142,995103,成都高新综合保税区B区,995103
CUS_MAPPING_PORT_CODE_V,995104,成都高新综合保税区C区,142,995104,成都高新综合保税区C区,995104
CUS_MAPPING_PORT_CODE_V,995105,绵阳出口加工区,142,995105,绵阳出口加工区,995105
CUS_MAPPING_PORT_CODE_V,995201,贵阳综合保税区,142,995201,贵阳综合保税区,995201
CUS_MAPPING_PORT_CODE_V,995301,昆明出口加工区,142,995301,昆明出口加工区,995301
CUS_MAPPING_PORT_CODE_V,995302,昆明综合保税区,142,995302,昆明综合保税区,995302
CUS_MAPPING_PORT_CODE_V,995303,红河综合保税区,142,995303,红河综合保税区,995303
CUS_MAPPING_PORT_CODE_V,996101,西安综合保税区,142,996101,西安综合保税区,996101
CUS_MAPPING_PORT_CODE_V,996102,西安出口加工区,142,996102,西安出口加工区,996102
CUS_MAPPING_PORT_CODE_V,996103,西安高新综合保税区,142,996103,西安高新综合保税区,996103
CUS_MAPPING_PORT_CODE_V,996201,兰州新区综合保税区,142,996201,兰州新区综合保税区,996201
CUS_MAPPING_PORT_CODE_V,996501,乌鲁木齐出口加工区,142,996501,乌鲁木齐出口加工区,996501
CUS_MAPPING_PORT_CODE_V,996502,阿拉山口综合保税区,142,996502,阿拉山口综合保税区,996502
CUS_MAPPING_PORT_CODE_V,996503,喀什综合保税区,142,996503,喀什综合保税区,996503
CUS_MAPPING_PORT_CODE_V,996504,霍尔果斯国际边境合作中心（中方配套区）,142,996504,霍尔果斯国际边境合作中心（中方配套区）,996504
CUS_MAPPING_PORT_CODE_V,ABW000,阿鲁巴,403,ABW000,阿鲁巴,533000
CUS_MAPPING_PORT_CODE_V,ABW001,阿鲁巴岛（阿鲁巴）,4031,ABW001,阿鲁巴岛（阿鲁巴）,533001
CUS_MAPPING_PORT_CODE_V,ABW003,奥拉涅斯塔德（阿鲁巴）,4032,ABW003,奥拉涅斯塔德（阿鲁巴）,533003
CUS_MAPPING_PORT_CODE_V,ABW006,圣尼古拉斯湾（阿鲁巴）,403,ABW006,圣尼古拉斯湾（阿鲁巴）,533006
